,sample,bin_size,PC_pair,TH,RMSE
1545,Sample_1,1.95,"2,3",-3,0.35873429409092666
1546,Sample_1,3.55,"2,3",-3,0.8400261443800879
1547,Sample_1,1.65,"2,3",-3,0.3008393977674742
1548,Sample_1,4.35,"2,3",-1,0.441209738993054
1549,Sample_1,4.4,"2,3",-1,0.538566810347538
1550,Sample_1,2.4,"2,3",-2,0.4245889780859237
1551,Sample_1,2.1,"2,3",-3,0.8030149841394013
1552,Sample_1,2.6,"2,3",-3,0.8109216113952905
1553,Sample_1,4.9,"2,3",-1,0.5537988171204405
1554,Sample_1,2.9,"2,3",-1,0.5085710814389287
1555,Sample_1,1.85,"2,3",-3,0.7706902908284272
1556,Sample_1,3.35,"2,3",-1,0.5064495110612144
1557,Sample_1,5.0,"2,3",-2,0.434481163198351
1558,Sample_1,2.45,"2,3",-2,0.4138840021725333
1559,Sample_1,0.65,"2,3",-2,0.7885389427150884
1560,Sample_1,0.3,"2,3",-3,0.11706146519317986
1561,Sample_1,1.1,"2,3",-2,0.7606784461837908
1562,Sample_1,1.0,"2,3",-1,0.82861142199627
1563,Sample_1,3.85,"2,3",-2,0.49966657232712225
1564,Sample_1,4.65,"2,3",-3,0.5501098024765124
1565,Sample_1,0.6,"2,3",-3,0.24427875714486416
1566,Sample_1,3.0,"2,3",-1,0.8158358076931006
1567,Sample_1,0.4,"2,3",-2,0.802464645760785
1568,Sample_1,4.8,"2,3",-3,0.8114748878362282
1569,Sample_1,0.9,"2,3",-3,0.25261765162498706
1570,Sample_1,1.9,"2,3",-3,0.7933657992929171
1571,Sample_1,2.3,"2,3",-3,0.8256603516836741
1572,Sample_1,3.1,"2,3",-3,0.45218079291890256
1573,Sample_1,1.7,"2,3",-3,0.34910621386411683
1574,Sample_1,3.4,"2,3",-3,0.8235131758402159
1575,Sample_1,0.45,"2,3",-3,0.20541061214782613
1576,Sample_1,2.15,"2,3",-2,0.36924240263954305
1577,Sample_1,0.55,"2,3",-2,0.7726940519193525
1578,Sample_1,3.35,"2,3",-2,0.4332476194246431
1579,Sample_1,4.8,"2,3",-1,0.8175808754085694
1580,Sample_1,1.15,"2,3",-1,0.36566130239340255
1581,Sample_1,0.25,"2,3",-1,0.22530579834355668
1582,Sample_1,3.2,"2,3",-3,0.8186349109493583
1583,Sample_1,0.2,"2,3",-3,0.8028235496057148
1584,Sample_1,2.25,"2,3",-3,0.7081715363946434
1585,Sample_1,0.5,"2,3",-3,0.2906417540157585
1586,Sample_1,1.55,"2,3",-1,0.44076275304509366
1587,Sample_1,3.2,"2,3",-2,0.4401397530004795
1588,Sample_1,4.2,"2,3",-3,0.5690984445171939
1589,Sample_1,3.95,"2,3",-1,0.5238732948662104
1590,Sample_1,2.8,"2,3",-3,0.5091316700462399
1591,Sample_1,0.55,"2,3",-3,0.21909134166340813
1592,Sample_1,0.15,"2,3",-2,0.8202456482753574
1593,Sample_1,3.5,"2,3",-2,0.47444578026322837
1594,Sample_1,1.7,"2,3",-2,0.7925633103659803
1595,Sample_1,3.65,"2,3",-1,0.8205433431669548
1596,Sample_1,2.4,"2,3",-3,0.5418587248949358
1597,Sample_1,3.45,"2,3",-1,0.7947286423630266
1598,Sample_1,0.75,"2,3",-1,0.3032786550363683
1599,Sample_1,3.3,"2,3",-2,0.44180932597570516
1600,Sample_1,4.45,"2,3",-3,0.8160066147606096
1601,Sample_1,2.2,"2,3",-2,0.38336860960716335
1602,Sample_1,3.1,"2,3",-2,0.416779208374584
1603,Sample_1,1.8,"2,3",-2,0.4105384701212821
1604,Sample_1,4.1,"2,3",-2,0.40101725145209255
1605,Sample_1,3.5,"2,3",-3,0.5041169529207297
1606,Sample_1,4.45,"2,3",-2,0.4581022029856292
1607,Sample_1,1.65,"2,3",-1,0.4071965948460658
1608,Sample_1,2.65,"2,3",-3,0.8233092105795483
1609,Sample_1,2.2,"2,3",-1,0.441579012850886
1610,Sample_1,1.55,"2,3",-2,0.7740201594241666
1611,Sample_1,2.9,"2,3",-2,0.4049416780452284
1612,Sample_1,4.7,"2,3",-3,0.8437628097407319
1613,Sample_1,1.2,"2,3",-3,0.28900943294023623
1614,Sample_1,4.5,"2,3",-3,0.5529120921578923
1615,Sample_1,1.6,"2,3",-3,0.3217222733361028
1616,Sample_1,1.1,"2,3",-1,0.3654097104245007
1617,Sample_1,4.9,"2,3",-3,0.8418323990913708
1618,Sample_1,4.6,"2,3",-3,0.8270784799265936
1619,Sample_1,4.95,"2,3",-3,0.7023377794102076
1620,Sample_1,2.15,"2,3",-1,0.7853517304627706
1621,Sample_1,0.6,"2,3",-1,0.2992926487307471
1622,Sample_1,2.05,"2,3",-2,0.3779925991696178
1623,Sample_1,0.95,"2,3",-3,0.2853383188750345
1624,Sample_1,0.3,"2,3",-1,0.23453958025035468
1625,Sample_1,1.25,"2,3",-1,0.4016159655832165
1626,Sample_1,2.1,"2,3",-1,0.45948566400326285
1627,Sample_1,4.25,"2,3",-1,0.5685706262025096
1628,Sample_1,4.4,"2,3",-2,0.5165925222928075
1629,Sample_1,0.6,"2,3",-2,0.794333952181868
1630,Sample_1,0.35,"2,3",-3,0.22376398593730368
1631,Sample_1,2.75,"2,3",-3,0.35064419784586953
1632,Sample_1,4.2,"2,3",-1,0.5603854014893718
1633,Sample_1,3.4,"2,3",-2,0.45438293564517923
1634,Sample_1,0.8,"2,3",-3,0.8012353634520113
1635,Sample_1,0.65,"2,3",-1,0.3574152459461728
1636,Sample_1,4.05,"2,3",-3,0.5536165601366092
1637,Sample_1,0.9,"2,3",-2,0.7602234863647526
1638,Sample_1,4.8,"2,3",-2,0.5278471233181663
1639,Sample_1,4.5,"2,3",-2,0.522333974239367
1640,Sample_1,1.2,"2,3",-2,0.787091172762693
1641,Sample_1,4.85,"2,3",-1,0.6254279651339153
1642,Sample_1,2.3,"2,3",-2,0.7732463922184708
1643,Sample_1,4.05,"2,3",-1,0.5156251508436633
1644,Sample_1,2.9,"2,3",-3,0.8384531897019564
1645,Sample_1,2.25,"2,3",-1,0.8056512272230076
1646,Sample_1,2.35,"2,3",-2,0.38750886295425147
1647,Sample_1,3.9,"2,3",-1,0.5112053447928986
1648,Sample_1,3.15,"2,3",-2,0.7909719650856956
1649,Sample_1,4.4,"2,3",-3,0.8496287420924764
1650,Sample_1,2.45,"2,3",-1,0.8391411354188767
1651,Sample_1,1.15,"2,3",-3,0.7770566097003713
1652,Sample_1,2.5,"2,3",-3,0.826904040246072
1653,Sample_1,5.0,"2,3",-1,0.5114148890712852
1654,Sample_1,3.75,"2,3",-2,0.4602188008294238
1655,Sample_1,2.85,"2,3",-1,0.8304376810196638
1656,Sample_1,0.5,"2,3",-1,0.2832853878347868
1657,Sample_1,1.75,"2,3",-3,0.33497822502432306
1658,Sample_1,1.05,"2,3",-2,0.7737009292200757
1659,Sample_1,4.35,"2,3",-2,0.4877968232503127
1660,Sample_1,0.25,"2,3",-3,0.16271463480132317
1661,Sample_1,3.75,"2,3",-3,0.48298878536137035
1662,Sample_1,4.15,"2,3",-2,0.49257768240093036
1663,Sample_1,4.85,"2,3",-2,0.5895592327448019
1664,Sample_1,4.55,"2,3",-1,0.8114678001618806
1665,Sample_1,3.6,"2,3",-2,0.49772536544977286
1666,Sample_1,1.9,"2,3",-1,0.805820671085659
1667,Sample_1,1.2,"2,3",-1,0.3541891838504153
1668,Sample_1,3.6,"2,3",-3,0.8234117755619206
1669,Sample_1,1.4,"2,3",-2,0.3123235369673736
1670,Sample_1,3.05,"2,3",-3,0.8215881313716948
1671,Sample_1,1.55,"2,3",-3,0.7967829407295965
1672,Sample_1,2.7,"2,3",-3,0.818994537933343
1673,Sample_1,0.75,"2,3",-3,0.24188843283012043
1674,Sample_1,4.15,"2,3",-3,0.8105599144410911
1675,Sample_1,4.0,"2,3",-2,0.5054855628810041
1676,Sample_1,1.25,"2,3",-2,0.7887077052944934
1677,Sample_1,2.95,"2,3",-1,0.8361376809665033
1678,Sample_1,2.75,"2,3",-2,0.47181649292552214
1679,Sample_1,0.15,"2,3",-1,0.2491200564376344
1680,Sample_1,4.75,"2,3",-2,0.6025770977489159
1681,Sample_1,0.95,"2,3",-2,0.7832984146969537
1682,Sample_1,2.55,"2,3",-2,0.4350267992075966
1683,Sample_1,3.5,"2,3",-1,0.5833877288207094
1684,Sample_1,4.6,"2,3",-1,0.7750940234231091
1685,Sample_1,3.1,"2,3",-1,0.8133266277635628
1686,Sample_1,1.45,"2,3",-2,0.7662559000662412
1687,Sample_1,2.5,"2,3",-2,0.3879160563689903
1688,Sample_1,2.65,"2,3",-2,0.40856196683783513
1689,Sample_1,3.4,"2,3",-1,0.5058097490420252
1690,Sample_1,0.8,"2,3",-1,0.3320831958584741
1691,Sample_1,0.9,"2,3",-1,0.32225093663315
1692,Sample_1,1.8,"2,3",-3,0.3634952965306982
1693,Sample_1,0.65,"2,3",-3,0.25780710349412406
1694,Sample_1,3.65,"2,3",-3,0.5162498193865203
1695,Sample_1,4.1,"2,3",-1,0.5344286566720676
1696,Sample_1,1.75,"2,3",-1,0.7788143472577075
1697,Sample_1,2.8,"2,3",-2,0.4321212882831846
1698,Sample_1,0.85,"2,3",-3,0.26191546809838706
1699,Sample_1,1.35,"2,3",-3,0.31622642343231805
1700,Sample_1,1.3,"2,3",-3,0.7993195845448784
1701,Sample_1,2.7,"2,3",-2,0.43602336187959173
1702,Sample_1,0.75,"2,3",-2,0.7718734660422487
1703,Sample_1,1.4,"2,3",-3,0.35126047503336005
1704,Sample_1,3.35,"2,3",-3,0.5529580292279584
1705,Sample_1,4.5,"2,3",-1,0.8114196103965999
1706,Sample_1,3.3,"2,3",-3,0.8072541157126937
1707,Sample_1,4.05,"2,3",-2,0.5162912715643174
1708,Sample_1,3.85,"2,3",-3,0.8556471489825002
1709,Sample_1,2.0,"2,3",-3,0.809545144504087
1710,Sample_1,1.5,"2,3",-3,0.7962251041647208
1711,Sample_1,3.15,"2,3",-1,0.44587064012457306
1712,Sample_1,4.7,"2,3",-1,0.522085389858778
1713,Sample_1,1.05,"2,3",-3,0.27885665783166935
1714,Sample_1,0.55,"2,3",-1,0.31652985596340566
1715,Sample_1,1.15,"2,3",-2,0.779229000796654
1716,Sample_1,0.4,"2,3",-3,0.14738897107084595
1717,Sample_1,2.8,"2,3",-1,0.5051607926391771
1718,Sample_1,1.1,"2,3",-3,0.2474575682615314
1719,Sample_1,2.6,"2,3",-2,0.4587746180435528
1720,Sample_1,0.45,"2,3",-2,0.23309083805230446
1721,Sample_1,1.0,"2,3",-2,0.770608166074936
1722,Sample_1,4.25,"2,3",-2,0.4919547825708506
1723,Sample_1,4.15,"2,3",-1,0.7957767879298627
1724,Sample_1,1.45,"2,3",-1,0.42993415184070727
1725,Sample_1,2.25,"2,3",-2,0.7913425362626528
1726,Sample_1,4.35,"2,3",-3,0.4565953520841748
1727,Sample_1,0.85,"2,3",-1,0.33251713121681126
1728,Sample_1,2.5,"2,3",-1,0.4843837909835017
1729,Sample_1,0.7,"2,3",-1,0.33366877045981563
1730,Sample_1,3.25,"2,3",-2,0.8052322328732112
1731,Sample_1,1.6,"2,3",-2,0.7751235399447024
1732,Sample_1,1.7,"2,3",-1,0.42548446725473404
1733,Sample_1,3.2,"2,3",-1,0.7979249445620946
1734,Sample_1,4.65,"2,3",-1,0.6037774492040398
1735,Sample_1,4.0,"2,3",-1,0.7499608273163515
1736,Sample_1,3.7,"2,3",-1,0.7851219256302809
1737,Sample_1,4.55,"2,3",-2,0.5002062903857046
1738,Sample_1,2.0,"2,3",-1,0.7864165051858321
1739,Sample_1,4.7,"2,3",-2,0.4610127310525492
1740,Sample_1,1.95,"2,3",-1,0.8072101577151685
1741,Sample_1,4.65,"2,3",-2,0.5847162673075721
1742,Sample_1,1.3,"2,3",-1,0.409110334834493
1743,Sample_1,4.25,"2,3",-3,0.8355273227482457
1744,Sample_1,0.7,"2,3",-2,0.2481358412337287
1745,Sample_1,2.85,"2,3",-2,0.43791468515479803
1746,Sample_1,1.9,"2,3",-2,0.40651194366480753
1747,Sample_1,2.4,"2,3",-1,0.825063128606279
1748,Sample_1,4.3,"2,3",-2,0.47024541712651646
1749,Sample_1,0.85,"2,3",-2,0.7900356311657862
1750,Sample_1,4.3,"2,3",-3,0.4177143800862767
1751,Sample_1,2.2,"2,3",-3,0.8145129279086677
1752,Sample_1,1.65,"2,3",-2,0.7714365207269531
1753,Sample_1,1.5,"2,3",-2,0.7835205125901513
1754,Sample_1,3.0,"2,3",-3,0.8077439315738437
1755,Sample_1,4.75,"2,3",-1,0.4896606237263843
1756,Sample_1,4.2,"2,3",-2,0.529649256766703
1757,Sample_1,3.3,"2,3",-1,0.452745070750805
1758,Sample_1,0.45,"2,3",-1,0.24838552202127342
1759,Sample_1,2.05,"2,3",-3,0.772846179501805
1760,Sample_1,0.95,"2,3",-1,0.35316140256840056
1761,Sample_1,3.45,"2,3",-3,0.5367539579725241
1762,Sample_1,1.95,"2,3",-2,0.3884091389305143
1763,Sample_1,3.95,"2,3",-3,0.6149782483112708
1764,Sample_1,4.9,"1,5",-2,0.7585559040891569
1765,Sample_1,1.35,"1,5",-1,0.8300244175219269
1766,Sample_1,2.3,"1,5",-1,0.7877699619609005
1767,Sample_1,0.3,"1,5",-2,0.5502523972173603
1768,Sample_1,5.0,"1,5",-3,0.7087610567755902
1769,Sample_1,4.1,"1,5",-3,0.7247231774366619
1770,Sample_1,1.0,"1,5",-3,0.6719634253239991
1771,Sample_1,3.95,"1,5",-2,0.6436258734068121
1772,Sample_1,1.4,"1,5",-1,0.8244627619093606
1773,Sample_1,2.15,"1,5",-3,0.6342138439204356
1774,Sample_1,2.95,"1,5",-2,0.6213779629503381
1775,Sample_1,0.2,"1,5",-2,0.5576179751977628
1776,Sample_1,2.0,"1,5",-2,0.6634181187133199
1777,Sample_1,1.75,"1,5",-2,0.6654743940370561
1778,Sample_1,4.95,"1,5",-2,0.6950539634915187
1779,Sample_1,3.05,"1,5",-1,0.8193524999293664
1780,Sample_1,1.85,"1,5",-1,0.807325755444083
1781,Sample_1,3.6,"1,5",-1,0.8150715978631186
1782,Sample_1,2.55,"1,5",-1,0.823514008387458
1783,Sample_1,2.45,"1,5",-3,0.7187493318495072
1784,Sample_1,0.5,"1,5",-2,0.47823821742694095
1785,Sample_1,2.55,"1,5",-3,0.6965936398406405
1786,Sample_1,0.35,"1,5",-1,0.4384910873166609
1787,Sample_1,0.4,"1,5",-1,0.45721796143359905
1788,Sample_1,0.7,"1,5",-3,0.4810709004517869
1789,Sample_1,4.6,"1,5",-2,0.6771738368292656
1790,Sample_1,0.35,"1,5",-2,0.30926659533451245
1791,Sample_1,1.45,"1,5",-3,0.6710551231681886
1792,Sample_1,4.45,"1,5",-1,0.7644670478091617
1793,Sample_1,2.75,"1,5",-1,0.8023029550385917
1794,Sample_1,2.85,"1,5",-3,0.6743182094871324
1795,Sample_1,3.9,"1,5",-3,0.7395298467166004
1796,Sample_1,3.0,"1,5",-2,0.7174932441989685
1797,Sample_1,4.0,"1,5",-3,0.6533154017212057
1798,Sample_1,3.9,"1,5",-2,0.68446698943102
1799,Sample_1,2.35,"1,5",-1,0.7934521788766591
1800,Sample_1,3.55,"1,5",-1,0.7834271835015973
1801,Sample_1,4.85,"1,5",-3,0.7241409276639994
1802,Sample_1,1.25,"1,5",-3,0.691648664131412
1803,Sample_1,0.15,"1,5",-3,0.0
1804,Sample_1,1.85,"1,5",-2,0.6569463639484721
1805,Sample_1,0.8,"1,5",-2,0.6048706647929044
1806,Sample_1,3.25,"1,5",-3,0.7101394744938088
1807,Sample_1,2.7,"1,5",-1,0.7655920995342441
1808,Sample_1,4.75,"1,5",-3,0.6733246129198621
1809,Sample_1,2.1,"1,5",-2,0.6639026753478715
1810,Sample_1,3.8,"1,5",-1,0.7608161324407645
1811,Sample_1,1.05,"1,5",-1,0.7920615915070368
1812,Sample_1,2.05,"1,5",-1,0.8286003915650502
1813,Sample_1,4.95,"1,5",-1,0.7632772935931371
1814,Sample_1,1.35,"1,5",-2,0.6352142620044046
1815,Sample_1,2.6,"1,5",-1,0.8179462716357374
1816,Sample_1,1.5,"1,5",-1,0.8090636314316885
1817,Sample_1,3.15,"1,5",-3,0.7272690183900627
1818,Sample_1,2.95,"1,5",-3,0.6378116596750298
1819,Sample_1,1.3,"1,5",-2,0.6768798302797313
1820,Sample_1,3.7,"1,5",-2,0.6925339841420924
1821,Sample_1,3.25,"1,5",-1,0.8116232374296438
1822,Sample_1,3.45,"1,5",-2,0.7221148123816219
1823,Sample_1,3.8,"1,5",-2,0.6887182814036305
1824,Sample_1,2.35,"1,5",-3,0.6720413959904478
1825,Sample_1,1.8,"1,5",-1,0.7746556153306273
1826,Sample_1,3.55,"1,5",-2,0.7465474372816492
1827,Sample_1,3.05,"1,5",-2,0.6995351092051285
1828,Sample_1,3.65,"1,5",-2,0.6665745211845008
1829,Sample_1,3.85,"1,5",-1,0.7766560050041095
1830,Sample_1,4.3,"1,5",-1,0.7612324201853418
1831,Sample_1,2.65,"1,5",-1,0.8003146003609076
1832,Sample_1,3.8,"1,5",-3,0.7018088939967664
1833,Sample_1,1.6,"1,5",-1,0.8040765109347641
1834,Sample_1,0.25,"1,5",-2,0.5651441539294344
1835,Sample_1,3.7,"1,5",-3,0.7112209528217955
1836,Sample_1,3.75,"1,5",-1,0.700170653391662
1837,Sample_1,0.2,"1,5",-1,0.4338907076765782
1838,Sample_1,4.55,"1,5",-3,0.7400900385169346
1839,Sample_1,1.95,"1,5",-3,0.6750513835035623
1840,Sample_1,3.55,"1,5",-3,0.7689112796872126
1841,Sample_1,1.65,"1,5",-3,0.7160193166263892
1842,Sample_1,4.35,"1,5",-1,0.780137415405331
1843,Sample_1,4.4,"1,5",-1,0.7871565516152086
1844,Sample_1,2.4,"1,5",-2,0.6280737740754406
1845,Sample_1,2.1,"1,5",-3,0.6378755040914144
1846,Sample_1,2.6,"1,5",-3,0.7244982680917698
1847,Sample_1,4.9,"1,5",-1,0.7239631596903632
1848,Sample_1,2.9,"1,5",-1,0.7735539103638343
1849,Sample_1,1.85,"1,5",-3,0.6428952884761943
1850,Sample_1,3.35,"1,5",-1,0.7492862598739485
1851,Sample_1,5.0,"1,5",-2,0.6916339490634441
1852,Sample_1,2.45,"1,5",-2,0.7279739658067093
1853,Sample_1,0.65,"1,5",-2,0.6011310621745469
1854,Sample_1,0.3,"1,5",-3,0.34171139255695754
1855,Sample_1,1.1,"1,5",-2,0.6718883999917833
1856,Sample_1,1.0,"1,5",-1,0.8041160403460921
1857,Sample_1,3.85,"1,5",-2,0.7099488967028389
1858,Sample_1,4.65,"1,5",-3,0.6731553101124345
1859,Sample_1,0.6,"1,5",-3,0.4956792949407758
1860,Sample_1,3.0,"1,5",-1,0.7980817296418189
1861,Sample_1,0.4,"1,5",-2,0.33275784314747536
1862,Sample_1,4.8,"1,5",-3,0.6793303796067207
1863,Sample_1,0.9,"1,5",-3,0.6501848355017927
1864,Sample_1,1.9,"1,5",-3,0.5490421516797488
1865,Sample_1,2.3,"1,5",-3,0.7133312210680074
1866,Sample_1,3.1,"1,5",-3,0.6449055200289722
1867,Sample_1,1.7,"1,5",-3,0.6720011492275546
1868,Sample_1,3.4,"1,5",-3,0.7141898656081842
1869,Sample_1,0.45,"1,5",-3,0.40897381459280596
1870,Sample_1,2.15,"1,5",-2,0.652385972231681
1871,Sample_1,0.55,"1,5",-2,0.4927055232325756
1872,Sample_1,3.35,"1,5",-2,0.6847897359093593
1873,Sample_1,4.8,"1,5",-1,0.7585012127735782
1874,Sample_1,1.15,"1,5",-1,0.8080592232943058
1875,Sample_1,0.25,"1,5",-1,0.419906616735895
1876,Sample_1,3.2,"1,5",-3,0.7024706454398756
1877,Sample_1,0.2,"1,5",-3,0.12252709235762818
1878,Sample_1,2.25,"1,5",-3,0.734318410407865
1879,Sample_1,0.5,"1,5",-3,0.5079697976398533
1880,Sample_1,1.55,"1,5",-1,0.7812269153620336
1881,Sample_1,3.2,"1,5",-2,0.6746491197968693
1882,Sample_1,4.2,"1,5",-3,0.69338573069
1883,Sample_1,3.95,"1,5",-1,0.7321903474042694
1884,Sample_1,2.8,"1,5",-3,0.6601558194561511
1885,Sample_1,0.55,"1,5",-3,0.4708131209859476
1886,Sample_1,0.15,"1,5",-2,0.5723323359019636
1887,Sample_1,3.5,"1,5",-2,0.6931011407198122
1888,Sample_1,1.7,"1,5",-2,0.6782289224089654
1889,Sample_1,3.65,"1,5",-1,0.8274491247749544
1890,Sample_1,2.4,"1,5",-3,0.5917875948289103
1891,Sample_1,3.45,"1,5",-1,0.785259355053285
1892,Sample_1,0.75,"1,5",-1,0.6684161723830754
1893,Sample_1,3.3,"1,5",-2,0.6476442605273001
1894,Sample_1,4.45,"1,5",-3,0.6978495055420343
1895,Sample_1,2.2,"1,5",-2,0.7044086295929839
1896,Sample_1,3.1,"1,5",-2,0.6744284884182215
1897,Sample_1,1.8,"1,5",-2,0.6521005937968721
1898,Sample_1,4.1,"1,5",-2,0.6992086727790716
1899,Sample_1,3.5,"1,5",-3,0.7158187348150906
1900,Sample_1,4.45,"1,5",-2,0.6893777449564953
1901,Sample_1,1.65,"1,5",-1,0.8008404142664882
1902,Sample_1,2.65,"1,5",-3,0.6594503358000443
1903,Sample_1,2.2,"1,5",-1,0.8315861409657882
1904,Sample_1,1.55,"1,5",-2,0.696351445055012
1905,Sample_1,2.9,"1,5",-2,0.6582182170153001
1906,Sample_1,4.7,"1,5",-3,0.7020312417272195
1907,Sample_1,1.2,"1,5",-3,0.5493049844228819
1908,Sample_1,4.5,"1,5",-3,0.7319738782123556
1909,Sample_1,1.6,"1,5",-3,0.7253338157437836
1910,Sample_1,1.1,"1,5",-1,0.8142469721708739
1911,Sample_1,4.9,"1,5",-3,0.649338303661076
1912,Sample_1,4.6,"1,5",-3,0.6736034496769316
1913,Sample_1,4.95,"1,5",-3,0.7164273032804067
1914,Sample_1,2.15,"1,5",-1,0.7999005928721805
1915,Sample_1,0.6,"1,5",-1,0.6007550084181221
1916,Sample_1,2.05,"1,5",-2,0.6508383307896005
1917,Sample_1,0.95,"1,5",-3,0.5082387438759156
1918,Sample_1,0.3,"1,5",-1,0.4330487244681098
1919,Sample_1,1.25,"1,5",-1,0.8262752347438475
1920,Sample_1,2.1,"1,5",-1,0.8388426229715356
1921,Sample_1,4.25,"1,5",-1,0.7578550844221551
1922,Sample_1,4.4,"1,5",-2,0.7066773966183069
1923,Sample_1,0.6,"1,5",-2,0.6116745375615837
1924,Sample_1,0.35,"1,5",-3,0.3777489300127068
1925,Sample_1,2.75,"1,5",-3,0.6994965863566411
1926,Sample_1,4.2,"1,5",-1,0.7310933840832463
1927,Sample_1,3.4,"1,5",-2,0.6931315816547365
1928,Sample_1,0.8,"1,5",-3,0.6454907220530086
1929,Sample_1,0.65,"1,5",-1,0.6531133678912644
1930,Sample_1,4.05,"1,5",-3,0.6507831599335534
1931,Sample_1,0.9,"1,5",-2,0.6539494078411281
1932,Sample_1,4.8,"1,5",-2,0.6553514407500832
1933,Sample_1,4.5,"1,5",-2,0.7604525837319899
1934,Sample_1,1.2,"1,5",-2,0.6481233173323131
1935,Sample_1,4.85,"1,5",-1,0.7320996250151587
1936,Sample_1,2.3,"1,5",-2,0.6350457933645542
1937,Sample_1,4.05,"1,5",-1,0.7452019527784549
1938,Sample_1,2.9,"1,5",-3,0.6866553183948354
1939,Sample_1,2.25,"1,5",-1,0.7973180124772844
1940,Sample_1,2.35,"1,5",-2,0.6972680928969829
1941,Sample_1,3.9,"1,5",-1,0.81028254127847
1942,Sample_1,3.15,"1,5",-2,0.663596894708858
1943,Sample_1,4.4,"1,5",-3,0.6677255774061321
1944,Sample_1,2.45,"1,5",-1,0.7973853380004645
1945,Sample_1,1.15,"1,5",-3,0.6406816276020535
1946,Sample_1,2.5,"1,5",-3,0.7167143641773464
1947,Sample_1,5.0,"1,5",-1,0.7988096545992808
1948,Sample_1,3.75,"1,5",-2,0.7068176032057834
1949,Sample_1,2.85,"1,5",-1,0.7587794569704425
1950,Sample_1,0.5,"1,5",-1,0.5124157716633555
1951,Sample_1,1.75,"1,5",-3,0.7075894500983528
1952,Sample_1,1.05,"1,5",-2,0.619255810303325
1953,Sample_1,4.35,"1,5",-2,0.6886338902672724
1954,Sample_1,0.25,"1,5",-3,0.2551100700835932
1955,Sample_1,3.75,"1,5",-3,0.7140557401678322
1956,Sample_1,4.15,"1,5",-2,0.6821998744465694
1957,Sample_1,4.85,"1,5",-2,0.7353449327853987
1958,Sample_1,4.55,"1,5",-1,0.7768708472915979
1959,Sample_1,3.6,"1,5",-2,0.6990811601992795
1960,Sample_1,1.9,"1,5",-1,0.7754157302206864
1961,Sample_1,1.2,"1,5",-1,0.8137973684761928
1962,Sample_1,3.6,"1,5",-3,0.6973537586143335
1963,Sample_1,1.4,"1,5",-2,0.6247411768650865
1964,Sample_1,3.05,"1,5",-3,0.7883243578430204
1965,Sample_1,1.55,"1,5",-3,0.6396876502582217
1966,Sample_1,2.7,"1,5",-3,0.7362201508825633
1967,Sample_1,0.75,"1,5",-3,0.6310506581185978
1968,Sample_1,4.15,"1,5",-3,0.7368001362166815
1969,Sample_1,4.0,"1,5",-2,0.66526089495141
1970,Sample_1,1.25,"1,5",-2,0.6505466427561121
1971,Sample_1,2.95,"1,5",-1,0.8167015208088874
1972,Sample_1,2.75,"1,5",-2,0.71219320257457
1973,Sample_1,0.15,"1,5",-1,0.38652508289729937
1974,Sample_1,4.75,"1,5",-2,0.7539173161014279
1975,Sample_1,0.95,"1,5",-2,0.6390367863412573
1976,Sample_1,2.55,"1,5",-2,0.6479911996508131
1977,Sample_1,3.5,"1,5",-1,0.7555183902232077
1978,Sample_1,4.6,"1,5",-1,0.759131316460248
1979,Sample_1,3.1,"1,5",-1,0.794632893330817
1980,Sample_1,1.45,"1,5",-2,0.6317310108384663
1981,Sample_1,2.5,"1,5",-2,0.6227551709967568
1982,Sample_1,2.65,"1,5",-2,0.7072498566777113
1983,Sample_1,3.4,"1,5",-1,0.8062751560458774
1984,Sample_1,0.8,"1,5",-1,0.7260520732860978
1985,Sample_1,0.9,"1,5",-1,0.7339989155381482
1986,Sample_1,1.8,"1,5",-3,0.7171624102563499
1987,Sample_1,0.65,"1,5",-3,0.6560738631683579
1988,Sample_1,3.65,"1,5",-3,0.665267391207091
1989,Sample_1,4.1,"1,5",-1,0.7773235880087066
1990,Sample_1,1.75,"1,5",-1,0.8154523560708029
1991,Sample_1,2.8,"1,5",-2,0.698108688220207
1992,Sample_1,0.85,"1,5",-3,0.684047567951678
1993,Sample_1,1.35,"1,5",-3,0.57698670322414
1994,Sample_1,1.3,"1,5",-3,0.7149480825781769
1995,Sample_1,2.7,"1,5",-2,0.6618455176990345
1996,Sample_1,0.75,"1,5",-2,0.6497718500006474
1997,Sample_1,1.4,"1,5",-3,0.6813500511864122
1998,Sample_1,3.35,"1,5",-3,0.7101698005620959
1999,Sample_1,4.5,"1,5",-1,0.6946983783729306
2000,Sample_1,3.3,"1,5",-3,0.6565129892690424
2001,Sample_1,4.05,"1,5",-2,0.7261104880128065
2002,Sample_1,3.85,"1,5",-3,0.6706188719618815
2003,Sample_1,2.0,"1,5",-3,0.7552571662929416
2004,Sample_1,1.5,"1,5",-3,0.596669683958123
2005,Sample_1,3.15,"1,5",-1,0.7704868118425714
2006,Sample_1,4.7,"1,5",-1,0.8453662590548605
2007,Sample_1,1.05,"1,5",-3,0.6816923892889917
2008,Sample_1,0.55,"1,5",-1,0.5587652519616474
2009,Sample_1,1.15,"1,5",-2,0.6084299106742447
2010,Sample_1,0.4,"1,5",-3,0.4392743774836772
2011,Sample_1,2.8,"1,5",-1,0.806469645896127
